Fecha ,Tasa ,IPC
13/12/2018,3169.36,100.00
14/12/2018,3178.40,100.00
15/12/2018,3196.30,100.00
16/12/2018,3196.30,100.00
17/12/2018,3196.30,100.00
18/12/2018,3188.66,100.00
19/12/2018,3198.45,100.00
20/12/2018,3216.55,100.00
21/12/2018,3246.86,100.00
22/12/2018,3285.34,100.00
23/12/2018,3285.34,100.00
24/12/2018,3285.34,100.00
25/12/2018,3285.51,100.00
26/12/2018,3285.51,100.00
27/12/2018,3289.69,100.00
28/12/2018,3275.01,100.00
29/12/2018,3249.75,100.00
30/12/2018,3249.75,100.00
31/12/2018,3249.75,100.00
1/01/2019,3249.75,100.60
2/01/2019,3249.75,100.60
3/01/2019,3250.01,100.60
4/01/2019,3241.20,100.60
5/01/2019,3208.56,100.60
6/01/2019,3208.56,100.60
7/01/2019,3208.56,100.60
8/01/2019,3208.56,100.60
9/01/2019,3164.75,100.60
10/01/2019,3128.07,100.60
11/01/2019,3136.49,100.60
12/01/2019,3151.49,100.60
13/01/2019,3151.49,100.60
14/01/2019,3151.49,100.60
15/01/2019,3143.22,100.60
16/01/2019,3137.66,100.60
17/01/2019,3124.96,100.60
18/01/2019,3140.19,100.60
19/01/2019,3120.56,100.60
20/01/2019,3120.56,100.60
21/01/2019,3120.56,100.60
22/01/2019,3120.56,100.60
23/01/2019,3136.59,100.60
24/01/2019,3146.14,100.60
25/01/2019,3160.52,100.60
26/01/2019,3150.58,100.60
27/01/2019,3150.58,100.60
28/01/2019,3150.58,100.60
29/01/2019,3167.86,100.60
30/01/2019,3157.52,100.60
31/01/2019,3163.46,100.60
